"title","url","classification"
"The Westwood Children","https://api.nga.gov/iiif/400ddadc-260d-4140-b5fe-a7736d319ef4/full/!200,200/0/default.jpg","Painting"
"Dr. Philemon Tracy","https://api.nga.gov/iiif/402e4f5b-345c-4740-8322-8b6ddf167387/full/!200,200/0/default.jpg","Painting"
"Fort Pierre","https://api.nga.gov/iiif/401e8975-a4c5-4351-956b-c3f49d1a684d/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/40133b6b-2588-4e86-9a9b-3a7ffaa389d3/full/!200,200/0/default.jpg","Painting"
"Woman","https://api.nga.gov/iiif/4022c16e-3293-400c-b1a0-afdf974266f9/full/!200,200/0/default.jpg","Painting"
"Osceola and Four Seminolee Indians","https://api.nga.gov/iiif/40657d7e-9d68-4a7a-a243-9c0a6f8f186f/full/!200,200/0/default.jpg","Painting"
"Lake Albano","https://api.nga.gov/iiif/403cf43c-7dcd-4082-aae5-f5e0bb512a7c/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/40d6219d-a313-4488-afdc-df7c080757e6/full/!200,200/0/default.jpg","Painting"
"Yellow Painting","https://api.nga.gov/iiif/40b2680d-b037-4140-813f-d3e343908d3d/full/!200,200/0/default.jpg","Painting"
"The Musician","https://api.nga.gov/iiif/40b70aa0-bf4d-4f0d-89e2-191c25dffdc6/full/!200,200/0/default.jpg","Painting"
"Nude Seated","https://api.nga.gov/iiif/40d7c2c9-36f2-47d8-be55-889dc6f4e53c/full/!200,200/0/default.jpg","Painting"
"Northern Landscape, Spring","https://api.nga.gov/iiif/40bb6453-0326-4377-8ffd-872226a0e5d8/full/!200,200/0/default.jpg","Painting"
"Dawn's Road","https://api.nga.gov/iiif/40dabe44-bd63-4197-88ee-9d48ba845b86/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/40e2d788-d8c3-416c-9437-61ce1bb77183/full/!200,200/0/default.jpg","Painting"
"The Crucifixion","https://api.nga.gov/iiif/40f5243e-1845-49f6-bdee-2f8d8304e782/full/!200,200/0/default.jpg","Painting"
"Vermont Lawyer","https://api.nga.gov/iiif/40f1138a-1954-43db-b6c6-24e14f0e7ece/full/!200,200/0/default.jpg","Painting"
"Love the Sentinel","https://api.nga.gov/iiif/412adfd4-40a0-4d3e-8cbe-dc7a0f1aebdf/full/!200,200/0/default.jpg","Painting"
"Ambi II","https://api.nga.gov/iiif/410a0de0-aa17-4087-9d52-c9d9e3d931eb/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Christ Child","https://api.nga.gov/iiif/41128a83-48a8-4b9b-9552-d936c2fdf58d/full/!200,200/0/default.jpg","Painting"
"John Randolph","https://api.nga.gov/iiif/4115380f-497d-41f7-b208-8d802944e9a6/full/!200,200/0/default.jpg","Painting"
"Chief of the Taensa Indians Receiving La Salle.  March 20, 1682","https://api.nga.gov/iiif/41acdd78-492c-4470-aef2-5fc6597fe98e/full/!200,200/0/default.jpg","Painting"
"Rouen Cathedral, West Façade","https://api.nga.gov/iiif/413faf9b-5d86-468a-8363-eea43c7fe9ba/full/!200,200/0/default.jpg","Painting"
"Still Life with Peacock Pie","https://api.nga.gov/iiif/41773249-b42a-4402-8040-3b57a4f679fa/full/!200,200/0/default.jpg","Painting"
"The Eel Gatherers","https://api.nga.gov/iiif/41830aab-b5af-45e9-84ce-4ee278f709a2/full/!200,200/0/default.jpg","Painting"
"The Lackawanna Valley","https://api.nga.gov/iiif/41934d82-bfb0-447b-b36e-d06dca991243/full/!200,200/0/default.jpg","Painting"
"The Artist's Garden in Argenteuil (A Corner of the Garden with Dahlias)","https://api.nga.gov/iiif/4196f97b-1edb-4fae-aa9f-882afe35978b/full/!200,200/0/default.jpg","Painting"
"Calvary","https://api.nga.gov/iiif/411d388f-e778-47f8-a5e8-0c030fa03aaf/full/!200,200/0/default.jpg","Painting"
"The Ponte Salario","https://api.nga.gov/iiif/411fcbf3-4bef-4e34-aa9f-af5817f56d99/full/!200,200/0/default.jpg","Painting"
"Halting to Make a Sketch","https://api.nga.gov/iiif/41dd06a9-86c3-4d88-9f4d-2dceb9f424af/full/!200,200/0/default.jpg","Painting"
"The Judgment of Paris","https://api.nga.gov/iiif/41b0f442-418f-477b-93cd-5518a723e38a/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/41cdf0d6-782d-4e03-a8f9-def346e0525d/full/!200,200/0/default.jpg","Painting"
"Vincenzo Cappello","https://api.nga.gov/iiif/41d63b2f-972c-4ed9-9c28-b3d8b3d260d5/full/!200,200/0/default.jpg","Painting"
"Fantasy at Dawn [obverse]","https://api.nga.gov/iiif/41d6b706-6a9f-461b-a8f1-a87aea16359f/full/!200,200/0/default.jpg","Painting"
"Palmer River","https://api.nga.gov/iiif/4213b1a0-1c20-48e6-add3-63973d82c62f/full/!200,200/0/default.jpg","Painting"
"Young Lady with a Fan","https://api.nga.gov/iiif/41c15479-311d-4adc-a5d1-ee4acb6518f5/full/!200,200/0/default.jpg","Painting"
"Ship in Full Sail","https://api.nga.gov/iiif/41fd8949-2d3a-4abf-8c34-fda63de2f903/full/!200,200/0/default.jpg","Painting"
"Leaving the Manor House","https://api.nga.gov/iiif/41e3f080-e1ea-41e7-8fed-332784da23dc/full/!200,200/0/default.jpg","Painting"
"Scenes from the Passion of Christ: The Descent into Limbo [right panel]","https://api.nga.gov/iiif/4205a539-eadd-4486-89a7-3cff9c1ba428/full/!200,200/0/default.jpg","Painting"
"Arundel XI","https://api.nga.gov/iiif/421f70b2-62ef-480d-af4c-b91f4a002272/full/!200,200/0/default.jpg","Painting"
"John Stevens (?)","https://api.nga.gov/iiif/4223192f-7768-4dad-80a9-31f9d8521409/full/!200,200/0/default.jpg","Painting"
"Doge Alvise Mocenigo and Family before the Madonna and Child","https://api.nga.gov/iiif/425750b3-8b05-41bd-9010-a78e5b8402a7/full/!200,200/0/default.jpg","Painting"
"Sir Charles, Alias Willie Harris","https://api.nga.gov/iiif/4234a34c-8dbf-447c-8de5-3262261520c7/full/!200,200/0/default.jpg","Painting"
"Andrew Jackson","https://api.nga.gov/iiif/423e5d74-2669-479a-af3d-8bf7a5b29974/full/!200,200/0/default.jpg","Painting"
"Three Potowotomie Indians","https://api.nga.gov/iiif/42404406-6796-4738-a421-6cd5cc7bfde4/full/!200,200/0/default.jpg","Painting"
"Still Life with Dead Game","https://api.nga.gov/iiif/4246e72b-cc40-4c13-a02d-59f0ac901740/full/!200,200/0/default.jpg","Painting"
"Tropical Forest with Monkeys","https://api.nga.gov/iiif/426556fa-9a88-4ac7-97bc-8436d47a12cb/full/!200,200/0/default.jpg","Painting"
"The Crucifixion","https://api.nga.gov/iiif/428f2792-94ec-4fcd-80c5-ff2ec20cb376/full/!200,200/0/default.jpg","Painting"
"The Small Crucifixion","https://api.nga.gov/iiif/427e6b08-498e-484f-8ccf-596d093fdf1c/full/!200,200/0/default.jpg","Painting"
"The Watering Can (Emblems: The Garden)","https://api.nga.gov/iiif/42844276-54e1-4c5d-bf28-21c0bb625732/full/!200,200/0/default.jpg","Painting"
"Boy of the Beekman Family","https://api.nga.gov/iiif/4303fbae-e62c-428b-8868-3b788b79d0fc/full/!200,200/0/default.jpg","Painting"
"The Binning Children","https://api.nga.gov/iiif/42a6bfaf-d287-4307-8d9b-c1373e6fd0da/full/!200,200/0/default.jpg","Painting"
"The Triumph of Galatea","https://api.nga.gov/iiif/42a9bb42-3e44-49e5-a5b9-51d9a8b81b14/full/!200,200/0/default.jpg","Painting"
"When I Was Young","https://api.nga.gov/iiif/42afcf28-0a85-4825-8a76-802ef10b013f/full/!200,200/0/default.jpg","Painting"
"Henry Teller","https://api.nga.gov/iiif/4278f612-1aae-4c93-983c-9e3b282a847e/full/!200,200/0/default.jpg","Painting"
"Study for ""Le Tournesol (The Sunflower)""","https://api.nga.gov/iiif/42dcd09e-4c94-4f3c-be4a-d2b7e4a4bc29/full/!200,200/0/default.jpg","Painting"
"Catlin Painting the Portrait of Mah-to-toh-pa - Mandan","https://api.nga.gov/iiif/42df509f-4da2-4c79-9420-bb3a05ff6d31/full/!200,200/0/default.jpg","Painting"
"Wall of Remorse","https://api.nga.gov/iiif/42df97fc-159c-4b05-9d46-54ed4ba96885/full/!200,200/0/default.jpg","Painting"
"Untitled (nude)","https://api.nga.gov/iiif/436d2392-f017-4b9e-8d15-863fb76bac3f/full/!200,200/0/default.jpg","Painting"
"Saint Lucy and a Donor","https://api.nga.gov/iiif/432afda0-85e7-45b4-96b4-c0f630746c4a/full/!200,200/0/default.jpg","Painting"
"Wooded Landscape with Figures","https://api.nga.gov/iiif/435b1a2c-543e-479d-a642-bcf6aecab5b2/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/43725dba-9d97-4843-9dd3-ee04cb2c9674/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/4365db5e-74e9-4116-934a-eb675fcd7eea/full/!200,200/0/default.jpg","Painting"
"The Hon. Mrs. Gray","https://api.nga.gov/iiif/4373e800-f8f6-45a6-848f-3d9e6150170f/full/!200,200/0/default.jpg","Painting"
"The Dead Toreador","https://api.nga.gov/iiif/43e390e5-9968-419c-b6ce-d2c8d7e76a83/full/!200,200/0/default.jpg","Painting"
"Pictograph","https://api.nga.gov/iiif/4394c8fa-35c1-49f6-b53a-539540012e11/full/!200,200/0/default.jpg","Painting"
"Oneida Chief, His Sister, and a Missionary","https://api.nga.gov/iiif/43c838ba-ca03-4280-b4a7-6035499eadf7/full/!200,200/0/default.jpg","Painting"
"The Baptism of Christ","https://api.nga.gov/iiif/438b0fa2-4c5b-4993-ba89-d91a9d37fc39/full/!200,200/0/default.jpg","Painting"
"Copper Chief, His Wife, and Children","https://api.nga.gov/iiif/43bcec9c-6db9-4697-b57d-60c549394aec/full/!200,200/0/default.jpg","Painting"
"Mother and Child","https://api.nga.gov/iiif/43e85bcb-0cdf-47dc-8068-3728e5d8ce7a/full/!200,200/0/default.jpg","Painting"
"White Poodle in a Punt","https://api.nga.gov/iiif/440cee9a-23ea-4944-8b45-9e89acd52cc0/full/!200,200/0/default.jpg","Painting"
"Edwin Forrest","https://api.nga.gov/iiif/441d8a7b-c340-4ebe-a5fc-27d529af82ce/full/!200,200/0/default.jpg","Painting"
"Woman Viewed from Behind (Visit to a Museum)","https://api.nga.gov/iiif/444872bf-10fa-467d-aac1-9bd948028f35/full/!200,200/0/default.jpg","Painting"
"Miss Beatrix Lister","https://api.nga.gov/iiif/442e0306-d5c3-4140-9eb3-d4572e2bee76/full/!200,200/0/default.jpg","Painting"
"Saint Mary Magdalene, with an Angel [left panel]","https://api.nga.gov/iiif/44354fc3-8c75-4ea8-89d0-c6715dfda5d1/full/!200,200/0/default.jpg","Painting"
"Lady Elizabeth Compton","https://api.nga.gov/iiif/44489c76-0ee1-4f02-a549-2c916b5269e8/full/!200,200/0/default.jpg","Painting"
"The Sioux Chief with Several Indians","https://api.nga.gov/iiif/4483a49a-e043-46e7-9a3a-982050e121cc/full/!200,200/0/default.jpg","Painting"
"Mademoiselle de Fitz-James","https://api.nga.gov/iiif/446671ef-a5d1-4e77-b059-bef1c696cee6/full/!200,200/0/default.jpg","Painting"
"Bay of New York, Sunset","https://api.nga.gov/iiif/4533a385-b367-441e-9d7e-56e41c77c336/full/!200,200/0/default.jpg","Painting"
"Spectator - Speed of Light","https://api.nga.gov/iiif/446d0277-c78e-4909-9bfe-5521bab6ce49/full/!200,200/0/default.jpg","Painting"
"Still Life","https://api.nga.gov/iiif/44aa65e0-a1e1-4bdc-8724-a455cea4ad6f/full/!200,200/0/default.jpg","Painting"
"A Connibo Wigwam","https://api.nga.gov/iiif/44b02e6d-eec9-4de4-8bfd-5dfcfe77bff5/full/!200,200/0/default.jpg","Painting"
"Dr. Samuel Boude","https://api.nga.gov/iiif/44f8d806-e2df-45a5-b2d9-97dc55c05552/full/!200,200/0/default.jpg","Painting"
"Number 7, 1951","https://api.nga.gov/iiif/451d67ee-01d2-4a45-bd51-31447a034618/full/!200,200/0/default.jpg","Painting"
"1-33","https://api.nga.gov/iiif/44933ec4-6813-46eb-ab48-c20098469eaa/full/!200,200/0/default.jpg","Painting"
"Saint Alcuin","https://api.nga.gov/iiif/4494e5c4-1d38-42fa-9386-ececec527697/full/!200,200/0/default.jpg","Painting"
"Madame Cahen","https://api.nga.gov/iiif/44d08af4-4807-40c0-9daf-f9dcbbe10486/full/!200,200/0/default.jpg","Painting"
"Entrance to a Lagoon, Shore of the Amazon","https://api.nga.gov/iiif/450986cf-fe6d-4ba9-928c-62f13af36bdc/full/!200,200/0/default.jpg","Painting"
"Tennis Tournament","https://api.nga.gov/iiif/459b5285-0460-4690-928d-365ee558d635/full/!200,200/0/default.jpg","Painting"
"Facsimile of a Sioux Robe","https://api.nga.gov/iiif/457c21c8-0b7e-490d-98ab-7b195da8ed2d/full/!200,200/0/default.jpg","Painting"
"A Light on the Sea","https://api.nga.gov/iiif/45bad99c-e7c3-49bc-be81-dc1baccaef48/full/!200,200/0/default.jpg","Painting"
"Saskia van Uylenburgh, the Wife of the Artist","https://api.nga.gov/iiif/4567844d-7735-4f53-93af-e6f73a6095cf/full/!200,200/0/default.jpg","Painting"
"Winter in the Country","https://api.nga.gov/iiif/458896db-3993-40ff-a3ad-c67106243ed9/full/!200,200/0/default.jpg","Painting"
"Untitled (Harvard Mural sketch)","https://api.nga.gov/iiif/45908c2a-8ff8-460a-ae6c-f74b791854c3/full/!200,200/0/default.jpg","Painting"
"View of Medinet El-Fayoum","https://api.nga.gov/iiif/45927cd3-b962-4cf4-b1ae-e85120baf240/full/!200,200/0/default.jpg","Painting"
"A Dominican Preaching","https://api.nga.gov/iiif/45949ade-9d91-45dd-875a-3e164f930351/full/!200,200/0/default.jpg","Painting"
"Lucy Tappan Bowen (Mrs. Henry C. Bowen)","https://api.nga.gov/iiif/45d751c7-7f75-4f27-b269-3976bb95a207/full/!200,200/0/default.jpg","Painting"
"Hot Springs at Abano","https://api.nga.gov/iiif/45a13383-5e77-4111-bc04-5e579bbb5dd0/full/!200,200/0/default.jpg","Painting"
"Moses Striking the Rock","https://api.nga.gov/iiif/45dc7208-ccc2-4e0c-bb61-fc7497ce13b5/full/!200,200/0/default.jpg","Painting"
"Crested Coat of Arms [reverse]","https://api.nga.gov/iiif/45a22557-b0b9-4c27-88c6-054ecd26081e/full/!200,200/0/default.jpg","Painting"
"A Mura Encampment - Boat Sketch","https://api.nga.gov/iiif/45a5758b-deec-4101-a5cd-5c7759ec193e/full/!200,200/0/default.jpg","Painting"
"Before the Ballet","https://api.nga.gov/iiif/45f18edb-fa34-4907-8d14-3e14098d304c/full/!200,200/0/default.jpg","Painting"
"Members of the Botocudo Tribe","https://api.nga.gov/iiif/45f6255e-ddd4-4ae6-a734-9fd9f8b53f05/full/!200,200/0/default.jpg","Painting"
"The Entombment of Christ","https://api.nga.gov/iiif/45fa82c0-494f-489b-9062-9b62c842008c/full/!200,200/0/default.jpg","Painting"
"Miss Julia Marlowe","https://api.nga.gov/iiif/45ef6ac3-39fc-4093-9b43-0e0fc0e0bc9d/full/!200,200/0/default.jpg","Painting"
"The Martyrdom and Last Communion of Saint Lucy","https://api.nga.gov/iiif/4632aa5a-a7f9-4807-9cef-76b7ef661d40/full/!200,200/0/default.jpg","Painting"
"John Johnstone, Betty Johnstone, and Miss Wedderburn","https://api.nga.gov/iiif/4604efd4-3784-4d5d-9683-a7cdfdcba589/full/!200,200/0/default.jpg","Painting"
"John Adams","https://api.nga.gov/iiif/46052f6d-93b8-455c-987f-3817781b6c49/full/!200,200/0/default.jpg","Painting"
"La maison aux deux chemins (The House with Two Paths)","https://api.nga.gov/iiif/46593f94-a85a-47f7-9d70-66a5d446b5fc/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Magi","https://api.nga.gov/iiif/4660551c-275d-4be3-8621-262239b845f4/full/!200,200/0/default.jpg","Painting"
"The Assumption of the Virgin","https://api.nga.gov/iiif/466f1cfc-d244-4ecb-8dbc-694ea8a89f21/full/!200,200/0/default.jpg","Painting"
"The Annunciation","https://api.nga.gov/iiif/46633bd6-4834-40fb-8ce0-fb975c731dc1/full/!200,200/0/default.jpg","Painting"
"Baby in Blue","https://api.nga.gov/iiif/4680b8bc-f541-472f-96bb-25df234234c1/full/!200,200/0/default.jpg","Painting"
"Alsatian Girl","https://api.nga.gov/iiif/467b3ed9-5955-4809-a000-c2c5894e4432/full/!200,200/0/default.jpg","Painting"
"Three Yumaya Indians","https://api.nga.gov/iiif/46ba4127-22c3-4d9f-987e-1b11a172f5b3/full/!200,200/0/default.jpg","Painting"
"Repast in a Garden","https://api.nga.gov/iiif/469aefe8-b1eb-4b56-a5cf-101cc85e4f96/full/!200,200/0/default.jpg","Painting"
"Wisconsin","https://api.nga.gov/iiif/47683ebb-2918-4302-a2f2-2ff7e94cfb02/full/!200,200/0/default.jpg","Painting"
"Hugo Reisinger","https://api.nga.gov/iiif/46d4f74d-9be3-4531-b36d-f4dbf2ceecea/full/!200,200/0/default.jpg","Painting"
"Malvina Mortier de Trévise","https://api.nga.gov/iiif/4706f23e-a1e1-4e37-ad3a-ae6281cf784e/full/!200,200/0/default.jpg","Painting"
"Plucked Clean","https://api.nga.gov/iiif/4712f367-bc46-421d-9e72-f3b456b70459/full/!200,200/0/default.jpg","Painting"
"En route pour la pêche (Setting Out to Fish)","https://api.nga.gov/iiif/4782b084-1cb8-430d-a1c8-9fd4ba67ee40/full/!200,200/0/default.jpg","Painting"
"Iowa Indians Who Visited London and Paris","https://api.nga.gov/iiif/46e0b899-87c5-4848-a8cb-4523c3dbe97b/full/!200,200/0/default.jpg","Painting"
"Malaysian Flower Cave/ROCI MALAYSIA","https://api.nga.gov/iiif/476cff5d-c582-4668-b32c-d1871f76323d/full/!200,200/0/default.jpg","Painting"
"A View of the Mountain Pass Called the Notch of the White Mountains (Crawford Notch)","https://api.nga.gov/iiif/47966446-8944-44fa-9166-be2c68bbc30a/full/!200,200/0/default.jpg","Painting"
"Thirteenth Station","https://api.nga.gov/iiif/47d0da5a-88d1-4012-a059-d23a2670956e/full/!200,200/0/default.jpg","Painting"
"Anthonij de Bordes and His Valet","https://api.nga.gov/iiif/47f94aed-a1ec-45b2-a4f0-511a1fc4df4c/full/!200,200/0/default.jpg","Painting"
"A Friendly Call","https://api.nga.gov/iiif/47be487b-b414-4a14-949b-142ba8336779/full/!200,200/0/default.jpg","Painting"
"Self-Portrait","https://api.nga.gov/iiif/47e0968b-3989-4a69-b185-66f490d8e5e7/full/!200,200/0/default.jpg","Painting"
"Bearded Man with a Beret","https://api.nga.gov/iiif/4829a4e8-22ad-4afc-8980-87cc82cb6cb9/full/!200,200/0/default.jpg","Painting"
"Chyrow II","https://api.nga.gov/iiif/47ff4cbd-d757-48ec-be8f-2e5bdc89f490/full/!200,200/0/default.jpg","Painting"
"Charles Evans Hughes","https://api.nga.gov/iiif/482e917d-c971-4d6c-aabc-ee3ecd024f8e/full/!200,200/0/default.jpg","Painting"
"Saint Francis in Prayer","https://api.nga.gov/iiif/4819cafa-fa8e-445c-b594-58ba885443aa/full/!200,200/0/default.jpg","Painting"
"Simplon Pass","https://api.nga.gov/iiif/482e9978-5e15-4947-bf8b-67275347b13d/full/!200,200/0/default.jpg","Painting"
"The New York Window","https://api.nga.gov/iiif/4848271f-e2ab-47e6-9055-cfab45b24b66/full/!200,200/0/default.jpg","Painting"
"Claudia Quinta","https://api.nga.gov/iiif/4823046d-8c2c-4ae0-bc6f-c9fcae27ff2b/full/!200,200/0/default.jpg","Painting"
"A Genoese Noblewoman and Her Son","https://api.nga.gov/iiif/483d4eb2-e0cf-4a48-85d9-dc460ba41494/full/!200,200/0/default.jpg","Painting"
"Portrait of a Youth","https://api.nga.gov/iiif/48990066-145b-49d2-bf4e-186de168f7c9/full/!200,200/0/default.jpg","Painting"
"The Fall of Phaeton","https://api.nga.gov/iiif/486dd3d0-d36c-4234-be51-08d92613a6b2/full/!200,200/0/default.jpg","Painting"
"Bowl of Fruit","https://api.nga.gov/iiif/48731ab5-79cb-4bfb-9953-c32843271ae9/full/!200,200/0/default.jpg","Painting"
"Portrait","https://api.nga.gov/iiif/48550e74-6ec6-4fba-ad7f-28d3713dd121/full/!200,200/0/default.jpg","Painting"
"Nayas Village at Night","https://api.nga.gov/iiif/4857016f-c0c3-4aee-aea3-729823b9db8a/full/!200,200/0/default.jpg","Painting"
"Girl with Reticule and Rose","https://api.nga.gov/iiif/485978ee-4c65-41e3-8a11-644ce9c19da3/full/!200,200/0/default.jpg","Painting"
"Stretch of Black III","https://api.nga.gov/iiif/48667124-f717-40be-ab09-db23badfe062/full/!200,200/0/default.jpg","Painting"
"Cat and Kittens","https://api.nga.gov/iiif/488a47b9-b277-47ac-98d7-cfea0dda0391/full/!200,200/0/default.jpg","Painting"
"Henrietta Marchant Liston (Mrs. Robert Liston)","https://api.nga.gov/iiif/48dcb14c-b765-4f38-93f1-158085e89829/full/!200,200/0/default.jpg","Painting"
"The House of Representatives","https://api.nga.gov/iiif/48b6e029-9d34-4ed3-957e-36e4252d34d2/full/!200,200/0/default.jpg","Painting"
"Mr. Tucker of Yeovil","https://api.nga.gov/iiif/48b7be43-7bc3-4268-a980-0427c32c27dc/full/!200,200/0/default.jpg","Painting"
"Facsimile of an Omaha Robe","https://api.nga.gov/iiif/48f54fb5-c87b-404d-a3e1-faaabcbc618f/full/!200,200/0/default.jpg","Painting"
"Untitled (Harvard Mural sketch)","https://api.nga.gov/iiif/4928fc28-616d-4840-a4f0-5024b2acaf1a/full/!200,200/0/default.jpg","Painting"
"Madonna and Child with Angels and Cherubim","https://api.nga.gov/iiif/48df24d3-24aa-41c6-b0bb-11f242af775c/full/!200,200/0/default.jpg","Painting"
"Untitled (subway)","https://api.nga.gov/iiif/48eb24c2-0d98-4efc-a50a-da1115e4f150/full/!200,200/0/default.jpg","Painting"
"A Finger on the Drum","https://api.nga.gov/iiif/49774f28-867c-48a9-ab23-f8798a7b9426/full/!200,200/0/default.jpg","Painting"
"Joseph E. Widener","https://api.nga.gov/iiif/495a9a27-10c6-4e58-b482-25bbca7e0376/full/!200,200/0/default.jpg","Painting"
"A Pawnee Warrior Sacrificing His Favorite Horse","https://api.nga.gov/iiif/49807e69-03b9-4d9e-b168-022317dfa8cc/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man","https://api.nga.gov/iiif/49afef74-296c-4851-9bfd-57bb9c0389ff/full/!200,200/0/default.jpg","Painting"
"Alexander and Bucephalus","https://api.nga.gov/iiif/499390e8-9619-4d62-8084-ddc06cd72359/full/!200,200/0/default.jpg","Painting"
"The Crucifixion with the Virgin, Saint John, Saint Jerome, and Saint Mary Magdalene [right panel]","https://api.nga.gov/iiif/49cffd8d-5c06-4628-9369-1b6bdb3e7b90/full/!200,200/0/default.jpg","Painting"
