,title,image_id,medium_display
1354,Matisse's Dining Room-1941,88a897c2-dbd1-3fd9-c2f3-185c0e0f9487,Pen and black ink on ivory wove paper
1355,Dancer Resting,672bc12f-cc68-64b8-c335-62fdd84dcf30,Brush and black ink on off-white wove paper
1356,Young Girl with Long Hair (recto); Girl Reading (verso),b80cc076-7fae-1392-a41c-0f2b291c75a2,"Graphite (recto and verso), with touches of erasing, on off-white wove paper"
1357,Self-Portrait,9441633f-b518-8fdf-3f45-978aaa08c4a1,"Reed and metal-nibbed dip pens and black ink, over black crayon, on tan wove paper, laid down on off-white wove card, perimeter mounted to off-white wove card"
1358,"Study of Nude, Reversed",794fb72e-4d8e-a271-6bc7-d81eb0a71b7f,"Etching in black on cream wove paper, laid down on off-white wove paper (chine collé)"
1359,"Plusieurs Sonnets: ""A la nue accablante..."", plate 29 from Poesies de Mallarmé",ce021d5b-b6d7-4d94-2c16-88dbb9f096c6,Etching in black on ivory laid Japanese vellum
1360,"Plusieurs Sonnets: ""Quelle soie..."", plate 28 from Poesies de Mallarmé",aae5ea7c-187f-3598-c8db-6e7949a8c54f,Etching in black on ivory laid Japanese vellum
1361,"Plusieurs Sonnets: Le Tombeau de Charles Baudelaire, plate 27 from Poesies de Mallarmé",2752686c-bed9-3551-acf0-63058a7f9aaf,Etching in black on ivory laid Japanese vellum
1362,"Plusieurs Sonnets: Le Tombeau d'Edgar Poe, plate 26 from Poesies de Mallarmé",8731a357-02c8-2503-d508-4fcd33287fdd,Etching in black on ivory laid Japanese vellum
1363,"A Few Sonnets: ""With her Pure Nails..."", plate 25 from Poesies de Mallarmé",03d8a10e-ce3a-d248-ee1d-f61aaddcdbd8,Etching in black on ivory laid Japanese vellum
1364,"A Few Sonnets: Frontispiece, plate 24 from Poesies de Mallarmé",032df55a-16e6-297d-306f-303bdda99614,Etching in black on ivory laid Japanese vellum
1365,"Feuillets d'Album, Rondels, plate 23 from Poesies de Mallarmé",38147619-e345-2314-6de5-0d16887eb9f0,Etching in black on ivory laid Japanese vellum
1366,"Feuillets d'Album, Frontispice, plate 22 from Poesies de Mallarmé",20a0bbb0-ef07-683b-c431-3669247f5dc4,Etching in black on iivory laid Japanese vellum
1367,"Autre Eventail, de Mademoiselle Mallarmé, plate 21 from Poesies de Mallarmé",2738437c-a2e1-ef96-1fb8-ebaab1e2513e,Etching in black on ivory laid Japanese vellum
1368,"Eventail de Madame Mallarmé, plate 20 from Poesies de Mallarmé",39118057-d95e-4590-3cc2-a8bb3605601c,Etching in black on ivory laid Japanese vellum
1369,"Prose (Pour des Esseintes), plate nineteen from Poesies de Mallarmé",02b6a2ef-7477-1998-1eb5-12081012be41,Etching in black on ivory laid Japanese vellum
1370,"L'Après-Midi d'un Faune: Le Faune IV, plate eighteen from Poesies de Mallarmé",c2c3d716-d892-e754-131c-5cedf30e529e,Etching in black on ivory laid Japanese vellum
1371,"L'Après-Midi d'un Faune: Le Faune lll, plate seventeen from Poesies de Mallarmé",99eba81e-f360-340f-8863-4c615c39fa3a,Etching in black on ivory laid Japanese vellum
1372,"L'Après-Midi d'un Faune: Le Faune ll, plate sixteen from Poesies de Mallarmé",9e72bec9-c91f-6cee-4fb2-f39e3afa007d,Etching in black on ivory laid Japanese vellum
1373,"A Faun in the Afternoon, plate fifteen from Poesies de Mallarmé",700c6034-1023-c7f5-26e0-160e9be4ef98,Etching in black on ivory laid Japanese vellum
1374,L'Après-Midi d'un Faune: Égloue plate fourteen from Poesies de Mallarmé,a812a1af-b305-2116-4ecb-7a9c3331e059,Etching in black on ivory laid Japanese vellum
1375,"Hérodiade, Scène lV, plate thirteen from Poesies de Mallarmé",9c6e7ab1-52e2-3c72-c036-d8fde23e84e8,Etching in black on ivory laid Japanese vellum
1376,"Hérodiade, Scène lll, plate twelve from Poesies de Mallarmé",ebbc20ab-690e-9000-7d84-86a006e46ef5,Etching in black on ivory laid Japanese vellum
1377,"Hérodiade, Scène ll, plate eleven from Poesies de Mallarmé",417c39dd-f6fd-fc67-26e0-42688afc215f,Etching in black on ivory laid Japanese vellum
1378,"Hérodiade, Scène l, plate ten from Poesies de Mallarmé",962e4813-a24f-74f4-cc74-4fa2ed09f776,Etching in black on ivory laid Japanese vellum
1379,"L'Azur, plate nine from Poesies de Mallarmé",7cca9fa0-0cb9-b10b-9121-711d4b26448d,Etching in black on ivory laid Japanese vellum
1380,"Le Sonneur, plate eight from Poesies de Mallarmé",91de1ef3-f0b0-64d9-3099-d0c1bb9c27b6,Etching in black on ivory laid Japanese vellum
1381,"Weary of Bitter Rest, plate seven from Poesies de Mallarmé",a81f4abf-d508-121b-a0dd-0909f0f4bf16,Etching in black on ivory laid Japanese vellum
1382,"The Flowers, plate six from Poesies de Mallarmé",00fa9030-0385-d6e6-08d9-695f0fc50a7e,Etching in black on ivory laid Japanese vellum
1383,"Soupir, plate five from Poesies de Mallarmé",7981f212-4a19-8db7-4174-c9c33a86b72b,Etching in black on ivory laid Japanese vellum
1384,"Le Pitre Châtié, plate four from Poesies de Mallarmé",890c6232-6e36-f5d3-7b42-74be1c648dcd,Etching in black on ivory laid Japanese vellum
1385,"Apparition, plate three from Poesies de Mallarmé",c2bd45b4-dc00-baa7-b376-790f7cf41a1f,Etching in black on ivory laid Japanese vellum
1386,"Le Guignon, plate two from Poesies de Mallarmé",6c96f7a5-2a6a-a3c2-409f-0e044d08952e,Etching in black on ivory laid Japanese vellum
1387,Untitled,459f3f49-f0e4-0fa8-6d2e-a909e737aa33,Pen and black ink on cream wove paper
1388,Calf's Head and Ox Tongue,0274aa9e-95d1-2a8e-12e3-2b09d7749b4f,Oil on canvas
1389,Lemons on a Pewter Plate,79f1c666-1e19-af39-f7e0-f22989835eb2,Oil on canvas
1390,Nude in a Folding Chair,799a1337-8267-0805-b4c8-15a18a539c81,"Brush and black wash on ivory laid paper, pieced at top edge"
1391,Madame Matisse with Her Fan,cde30eb7-0d38-e9fb-8d73-f5f56c15cc8e,Pen and black ink over graphite on cream wove paper
1392,Reclining Nude,690a5bfb-c96a-636f-f027-0258355d313a,"Graphite, with erasing and touches of stumping, on ivory wove paper"
1393,Self-Portrait with a Hat,a65aa820-9e86-22d7-0498-33cee489f36b,"Graphite on off-white, medium-weight, moderately textured laid paper"
1394,Head of a Young Girl and Two Goldfish,d9c3bcbe-ec15-9782-aa7a-15c45a43f5b2,Etching in black on cream wove paper laid down on ivory wove paper (chine collé)
1395,Laurette with a Cup of Coffee,72d28816-c42f-af88-63fc-d12426db240e,Oil on canvas
1396,Woman Leaning on Her Hands,565174be-e70a-e7b5-ec70-1b56832b0f4d,Bronze
1397,Head of a Woman,76e93675-66c8-63b2-2e1b-3dc0a0b5e163,Pen and black ink on ivory wove paper
1398,Girl at a Table,76d12a78-f91c-fbba-80d5-b96e63ea5065,Pen and black ink on ivory wove paper
1399,"Self Portrait, Three-Quarter View",22305dd7-4f94-93e7-dca2-5c0156809262,"Lithograph in black on cream wove paper, laid down on cream wove paper"
1400,Young Woman with a Veil,85ee97b1-ccad-c62e-3026-3e9d5fba67cf,"Graphite, with touches of erasing on cream wove paper"
1401,Henri Matisse Etching,04d366a4-7a21-d608-e8a4-aeddb1f06f3c,Drypoint in black ink on cream wove paper
1402,Girl Reading,6ed883c2-51b2-f09e-e151-7462b3c9fdae,Lithograph in black on cream wove Japanese vellum
1403,Daisies,1693f1ff-40a4-e0e2-16cd-3d8d055dc266,Oil on canvas
1404,Cocked Head and Fish Bowl,8807e71a-4fac-379e-901b-bf809db67c2d,"Etching in black on cream wove paper, laid down on off-white wove paper (chine collé)"
1405,Grounded Fishing Boat,425a52da-8491-db08-a3a0-50c429a6f8f1,"Reed pen and black ink on cream wove paper, laid down on cream wove paper, laid down on ivory wove card"
1406,Still Life with Geranium,1fb77da1-e868-0bc2-eb9f-126a38ed4bd5,Oil on canvas
1407,Seated Odalisque with Cross on her Breast,3b2a5e75-89fe-d7d6-d13c-12fb77cd5dc8,Lithograph in black on buff wove paper
1408,The Large Nude,7e26c416-7472-f436-3dae-3bfa8ed899bc,Lithograph in black on light gray laid China paper
1409,The White Fox,d5e1128f-8336-2c71-8c75-2a12ced584d6,Lithograph in black on ivory wove paper
1410,Head of a Woman,d05ef7c5-a4df-2227-e7f5-668e242882f8,"Etching in black on cream wove paper, laid down on off-white wove paper (chine collé)"
1411,Haitian,748269ed-abb2-9ae1-e74b-9da11270b5de,Lithograph in black on ivory wove paper
1412,Resting on the Bench,0b00a111-8509-4322-4e54-5fc005a3bd0a,Lithograph in black on cream wove paper (discolored to tan)
1413,Reclining Figure,13df5971-d218-348f-9137-1727b2f00134,Lithograph in black on off-white wove paper
1414,"Sleeping Nude, Her Knees Covered by a Shawl",e27211d0-e73f-165e-a442-7a4f4c316bba,Lithograph in black on ivory wove paper
1415,Nude with Turban,83377b35-64fa-af7c-d513-732eb22f1032,Lithograph in black on buff wove Japanese vellum
1416,"Dancer Seated on a Stool, from Ten Dancers",aac5ba9b-5975-3194-45f3-0c430f2365e0,Lithograph in black on cream wove paper
1417,Reclining Nude with Bowl of Fruit,b074bc2c-b273-7283-0cbb-92f31df90e80,Lithograph in black on cream wove Japanese vellum
1418,Odalisque Standing with Fruit Tray,57b9e7fa-5a46-c58c-8d7f-13c896bdd7d0,Lithograph in black on cream wove Japanese vellum (discolored to tan)
1419,"Odalisque in Striped Pants, Reflected in the Mirror",81eade21-d8f8-3433-15c2-c889ae74ddd5,Lithograph in black on gray laid China paper
1420,Odalisque with Magnolia,a4c94020-c277-02f5-4a98-c4391286eb5c,Lithograph in black on cream wove Japanese vellum
1421,Nude Resting on a Chaise with Mashrabiya Background,6d461155-3269-6f64-b6ce-56292a4b34e5,Lithograph in black on gray laid China paper
1422,"L'Après-Midi d'un Faune: Égloue, plate 14 from Poesies de Mallarmé",524aac9d-fee4-0c40-1074-1b1eaa3d6e71,Etching in black on off-white wove paper
1423,"Figure Reading, Mashrabiya Background",2803a9b3-f71f-b3b0-9bc9-7fc69d39d509,"Etching in black on tan wove paper, laid down on ivory wove paper (chine collé)"
1424,Little Aurora,38e43e03-1985-da32-b5b3-0068a81ee2e5,Lithograph in black on light gray laid China paper
1425,Bathers by a River,419ddce3-c90b-3d0c-43b3-73683a87bf98,Oil on canvas
1426,Young Girl Leaning by Flowered Screen,b5e36d60-0193-cfc1-fbdd-7a2a32b6755f,Lithograph in black on gray laid China paper
1427,Torso,bff44f03-98bf-1f39-69f5-b9f84e54c4b8,Lithograph in black on cream wove Japanese vellum
1428,Reclining Female Nude with Raised Knee,9f01360e-fb7b-8264-95dc-e4d8e2101690,"Graphite, with erasing on ivory wove paper (discolored to cream)"
1429,Florilège des Amours de Ronsard,6230cdab-b060-a3ba-e763-e8c0985bb9b5,"Unbound book with letterpress in black, 127 lithographs in sanguine and one lithograph in black on cream wove paper, tucked in white paperboard cover with purple velvet spine and slipcase with lithograph in dark blue on white wove paper"
1430,"Three Nudes, One Supported",88b055a5-8bb6-906f-0054-68ebcddb7b8a,"Drypoint in black on cream wove paper, laid down on ivory wove paper (chine collé)"
1431,Head of a Woman,e553fe98-98f3-c13c-bd81-d8bc6265a5f2,Black crayon on ivory wove paper
1432,Pasiphaé,8cf72457-1734-5418-786a-a2c9574b0af0,"Unbound book, in two volumes, with handset type in black and red and 82 linocuts in black, five linocuts in red, and one in blue on white wove paper, tucked in two paper wrappers, each with linocut in blue on white wove paper, and in ivory paperboard covers with ivory linen and red stamped spine and ivory paperboard slipcase with red linen trim"
1433,"Woman's Head, Eyes Closed",5113a6ac-a8fd-d11a-170c-d824f37c4128,"Lithograph in black on cream wove paper, laid down on cream Japanese vellum"
1434,"Three-Quarter Nude, Head Partly Showing",2eca6faa-f770-95a7-66e4-fab83fc03d08,Lithograph in black on cream wove Japanese vellum
1435,The Idol,5c693753-bd56-548b-babd-df4b5fd75822,Lithograph in black on cream wove Japanese vellum
1436,"Standing Female Nude, Twisting toward Her Back",34e56f92-bd8b-3456-b549-a0c791f8b0e1,"Graphite, with stumping, on tan wove paper, laid down on cream wove paper, laid down on ivory wove paper"
1437,Female Nude Lying Facedown on a Table,ab68738f-04fe-a700-9d7c-8ba009bf5898,"Pen and black ink on tan wove paper, laid down on cream Japanese paper"
1438,"Seated Female Nude, One Foot on a Stool",6d066cbf-e9af-dc2e-5058-641879695cea,"Graphite on tan wove paper, laid down on cream wove paper, laid down on ivory wove paper"
1439,Standing Female Nude with Chair,a63995eb-d1ce-f557-e68c-fc26b124a382,"Graphite, with stumping and erasing on cream wove paper, laid down on cream wove paper, laid down on ivory wove paper"
1440,Standing Female Nude Seen from the Back,256aa3c5-579b-51ff-f0ae-dd4b79639c31,"Charcoal, with touches of stumping, on grayish-cream wove paper, fixed, laid down on cream wove paper, laid down on buff wove paper"
1441,The Serf,fa74552f-53c3-28bd-dc81-5c2f2b8143a1,Bronze
1442,Apples,b2bc0fc2-8d17-1fcd-8cae-8626421c11ef,Oil on canvas
1443,"Ballet Dancer, from Ten Dancers",45d31744-2852-fd19-2c57-a85291192987,Lithograph in black on ivory wove paper
1444,"Ballet Dancer, from Ten Dancers",3cc1e75f-b0fe-1563-1674-2c6e945f712c,Lithograph in black on white wove paper
1445,"Cover, from Jazz",a2787aa7-b17c-4b4d-d98b-46cce6ea6cbb,Gray paperboard portfolio cover
1446,"Ballet Dancer, from Ten Dancers",b68c1e4b-9734-399a-bc85-0d75f50d614a,Lithograph in black on off-white wove paper
1447,Seated Woman with Full-Skirted Dress,81c49d51-dad0-bad2-2ef1-b656a96e978c,Pen and black ink on ivory wove paper
1448,Madame Derain,8ef42ddf-546d-5b71-760d-ee1125c2b463,"Etching in black on cream wove paper, laid down on ivory wove paper (chine collé)"
1449,"Toast, plate one from Poesies de Mallarmé",ccadc8d6-f508-b2f1-517b-ff777b3bb080,Etching in black on ivory laid Japanese vellum
1450,Head,bbf8c1a2-c316-370a-a025-a2cca9d1c05a,Brush and black ink on ivory wove paper
1451,"Dancer Reclining, from Ten Dancers",2f079429-f284-91c8-774d-a550ae4b0f4a,Lithograph in black on ivory wove paper
1452,Persian Woman,02c2dcb4-f8b5-991d-6c0e-062dda0d204f,Lithograph in black on white wove paper
1453,Reclining Figure,d0be9074-7176-fc8a-1303-5ae1dc994657,Lithograph in black on ivory wove paper
1454,Odalisque Seated in Tulle Skirt,6323c3f4-5597-2592-fcd8-b647a91a5517,Lithograph in black on gray laid China paper
1455,Young Girl with Braids,d2b0d3b8-fd98-5c3d-2810-0fe3696098ac,Brush and black watercolor on ivory wove paper
1456,Océanie - La Mer (Oceania - The Sea),4e6845ec-1453-f297-6492-a91407cbbcaa,"Linen, plain weave; screen printed"
1457,Studies of Women,39fb53e0-d872-fee7-2de3-2387c542368e,Drypoint in black on cream wove paper
1458,Hindu in a Tulle Skirt,58235ef7-9a4d-142e-f038-f4067f2a6ed9,Lithograph in black on ivory wove paper
1459,Bust of a Woman,0c9ec66b-26c9-4da3-ff2d-2bd85a007620,"Charcoal, with wiping, on ivory laid paper"
1460,Girl in Plumed Hat (Mlle Antoinette),1e7640a5-1416-1632-52e6-8746b121311b,Pen and black inks on cream wove paper
1461,The Large Woodcut,0789458f-438f-a793-0cc2-5e9f335ff0cc,Woodcut in black on cream laid paper
1462,Nude,595997e7-e473-21fc-3af1-dfb3a5e2f5ef,"Etching in black on gray wove paper, laid down on ivory wove paper (chine collé)"
1463,Small Light Woodcut,09dc6991-7dc3-c4eb-2108-1ab7b9ecc218,Woodcut in black on cream laid paper
1464,Portrait of Léonide Massine,3fe0af24-72d4-e778-16c0-de5d65b62a14,"Graphite, with erasing on ivory wove paper, fixed"
1465,International Art Exhibition in Zurich,788d968b-a018-82f3-4002-71b10a316bad,"Lithograph in black on cream wove paper, laid down on linen"
1466,Girl on a Chaise,c8158cb7-1bc2-da8e-9768-3ade323f1d0d,Lithograph in black on gray laid China paper
1467,Nude in Profile,e8fc7764-4c64-9a4c-1cfd-b4cd5c0cf15d,"Graphite, with traces of erasing on tan wove paper, laid down on cream wove paper, laid down on ivory wove paper"
1468,Girl with a Cat,7fd37617-e847-8699-9b68-20c3d46af6ad,"Graphite, with traces of erasing, on ivory laid paper (discolored to cream), laid down on cream wove paper, laid down on off-white wove paper"
1469,"Seated Female Nude, Holding One Knee, with Sketch of a Foot",4a0df661-e576-044a-4f46-e43b55aed364,"Reed pen and black ink on white wove paper, laid down on cream wove paper, laid down on ivory wove paper"
1470,Portrait of John Dewey,06b16618-7987-daf8-92b6-6a16e3a0b179,Stumped charcoal on ivory laid paper
